DATE	CE_BRAND_FLVR	BRAND_NM	Btlr_Org_LVL_C_Desc	CHNL_GROUP	TRADE_CHNL_DESC	PKG_CAT	Pkg_Cat_Desc	TSR_PCKG_NM	$ Volume	YEAR	MONTH	PERIOD
1/1/2006	3554	 STRAWBERRY	CANADA	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	.591L NRP 24L *	7.49	2006	1	1
1/1/2006	3441	 RASPBERRY	NORTHEAST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	55	2006	1	1
1/1/2006	3441	 RASPBERRY	WEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	1495	2006	1	1
1/1/2006	3441	 RASPBERRY	MIDWEST	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20Z NRP 24L	227.5	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	DRUG STORES	DRUG STORE	N20O	20Z/600ML	.591L NRP 24L *	119.9	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	10	2006	1	1
1/1/2006	3554	 STRAWBERRY	GREAT LAKES	SUPERS	SUPERMARKET	N20O	20Z/600ML	20Z NRP 24L	172.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	NORTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20z NRP 24L S	10	2006	1	1
1/1/2006	3441	 RASPBERRY	NORTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P S	52.83	2006	1	1
1/1/2006	3554	 STRAWBERRY	CANADA	LEISURE	SPORT VENUE	N20O	20Z/600ML	.591L NRP 24L *	4.99	2006	1	1
1/1/2006	3440	 LEMON	CANADA	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	.591L NRP 24L	462.14	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	35.62	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	43.22	2006	1	1
1/1/2006	3554	 STRAWBERRY	GREAT LAKES	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	30	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N56P	500ML 6P	.5L NRP 6P	6.34	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	SUPERS	SUPERMARKET	N20O	20Z/600ML	.591L NRP 24L	312.26	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	165	2006	1	1
1/1/2006	3554	 STRAWBERRY	GREAT LAKES	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P S	-8.45	2006	1	1
1/1/2006	3554	 STRAWBERRY	MIDWEST	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	10	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	.591L NRP 24L	52.45	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	8.12	2006	1	1
1/1/2006	3554	 STRAWBERRY	NORTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	182.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	OTHER SMALL STORES	MILITARY-EXCHANGE	N56P	500ML 6P	.5L NRP 6P	4.22	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	65	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	LEISURE	LODGING	N20O	20Z/600ML	20z NRP 24L S	36.04	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	1413.89	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	404.89	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	1	1
1/1/2006	3441	 RASPBERRY	MIDWEST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	350.83	2006	1	1
1/1/2006	3554	 STRAWBERRY	NORTHEAST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20Z NRP 24L	22.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	GREAT LAKES	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	12.5	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	LEISURE	AMUSEMENT/RECREATIONAL	N56P	500ML 6P	.5L NRP 6P*	2.11	2006	1	1
1/1/2006	3554	 STRAWBERRY	WEST	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	12.5	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	HEALTHCARE	HEALTH / HOSPITAL	N56P	500ML 6P	.5L NRP 6P	-2.11	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	.591L NRP 24L	7.49	2006	1	1
1/1/2006	3554	 STRAWBERRY	MIDWEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N56P	500ML 6P	.5L NRP 6P	4.22	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20z NRP 24L S	175	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20z NRP 24L S	60	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20z NRP 24L S	27.5	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20Z NRP 24L	5	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	10	2006	1	1
1/1/2006	3440	 LEMON	GREAT LAKES	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20z NRP 24L S	7.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	GREAT LAKES	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20z NRP 24L S	40	2006	1	1
1/1/2006	3554	 STRAWBERRY	CANADA	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	.591L NRP 24L *	32.47	2006	1	1
1/1/2006	3440	 LEMON	GREAT LAKES	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	23.24	2006	1	1
1/1/2006	3440	 LEMON	WEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	360	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	SUPERS	SUPERETTE	N20O	20Z/600ML	20z NRP 24L S	20	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	46.49	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	460	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	1137.02	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	310.67	2006	1	1
1/1/2006	3554	 STRAWBERRY	CANADA	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	.591L NRP 24L	14.98	2006	1	1
1/1/2006	3440	 LEMON	NORTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	95	2006	1	1
1/1/2006	3441	 RASPBERRY	MIDWEST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	605	2006	1	1
1/1/2006	3440	 LEMON	WEST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	325.41	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	35	2006	1	1
1/1/2006	3554	 STRAWBERRY	WEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	317.5	2006	1	1
1/1/2006	3440	 LEMON	WEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	74.37	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	1907.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	GREAT LAKES	MASS MERCHANDISER	MASS MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	429.02	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	10.56	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	42.26	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20z NRP 24L S	37.5	2006	1	1
1/1/2006	3441	 RASPBERRY	WEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20Z NRP 24L	72.5	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	.591L NRP 24L	24.98	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L	234.81	2006	1	1
1/1/2006	3554	 STRAWBERRY	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N56P	500ML 6P	.5L NRP 6P	4.22	2006	1	1
1/1/2006	3440	 LEMON	NORTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P S	42.26	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20z NRP 24L S	82.5	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	17.5	2006	1	1
1/1/2006	3441	 RASPBERRY	NORTHEAST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L	17.48	2006	1	1
1/1/2006	3441	 RASPBERRY	MIDWEST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	355	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	MASS MERCHANDISER	MASS MERCHANDISER	N56P	500ML 6P	.5L NRP 6P*	48.6	2006	1	1
1/1/2006	3440	 LEMON	CANADA	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P*	6.34	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	.591L NRP 24L *	112.41	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20z NRP 24L S	310	2006	1	1
1/1/2006	3554	 STRAWBERRY	CANADA	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	.591L NRP 24L *	14.98	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20Z NRP 24L	455	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L *	84.93	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	139.48	2006	1	1
1/1/2006	3440	 LEMON	CANADA	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	23.24	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	239.37	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20Z NRP 24L	5	2006	1	1
1/1/2006	3554	 STRAWBERRY	NORTHEAST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	170	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	395.21	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	2095	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	167.5	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	2065	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20z NRP 24L S	1178.02	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	2276.17	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	185.41	2006	1	1
1/1/2006	3440	 LEMON	NORTHEAST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P S	35.92	2006	1	1
1/1/2006	3554	 STRAWBERRY	GREAT LAKES	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	10	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N56P	500ML 6P	.5L NRP 6P	2.11	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20z NRP 24L S	7.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	97.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	277.5	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	214.16	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	59.06	2006	1	1
1/1/2006	3440	 LEMON	NORTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20Z NRP 24L	680	2006	1	1
1/1/2006	3554	 STRAWBERRY	MIDWEST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	107.5	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	5	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	1215.22	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	SUPERS	MILITARY-COMMISARY	N56P	500ML 6P	.5L NRP 6P	8.45	2006	1	1
1/1/2006	3440	 LEMON	WEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	77.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	CANADA	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L *	67.44	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	LEISURE	AMUSEMENT/RECREATIONAL	N56P	500ML 6P	.5L NRP 6P	10.56	2006	1	1
1/1/2006	3440	 LEMON	NORTHEAST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	175	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	112.5	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	7.5	2006	1	1
1/1/2006	3440	 LEMON	CANADA	LEISURE	LODGING	N20O	20Z/600ML	.591L NRP 24L *	19.98	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	CANADA	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	.591L NRP 24L *	42.46	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	53.75	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	4.22	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	277.5	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	LEISURE	LODGING	N20O	20Z/600ML	20Z NRP 24L	134.06	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20z NRP 24L S	7.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	WEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	371.96	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20z NRP 24L S	17.5	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	55	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	14.79	2006	1	1
1/1/2006	3440	 LEMON	SOUTHWEST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	47.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	NORTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	450.16	2006	1	1
1/1/2006	3441	 RASPBERRY	NORTHEAST	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	35	2006	1	1
1/1/2006	3440	 LEMON	NORTHEAST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	1405	2006	1	1
1/1/2006	3440	 LEMON	WEST	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	10	2006	1	1
1/1/2006	3554	 STRAWBERRY	WEST	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	85	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20z NRP 24L S	22.5	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	682.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	4.22	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20z NRP 24L S	125	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	SUPERS	SUPERMARKET	N20O	20Z/600ML	20Z NRP 24L	413.12	2006	1	1
1/1/2006	3440	 LEMON	WEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	348.75	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	347.5	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	25	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	67.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	NORTHEAST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	10	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20z NRP 24L S	602.5	2006	1	1
1/1/2006	3441	 RASPBERRY	GREAT LAKES	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P S	566.4	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	.591L NRP 24L *	29.97	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	CLUBS	CLUB STORE	N20O	20Z/600ML	20z NRP 24L S	5.41	2006	1	1
1/1/2006	3440	 LEMON	NORTHEAST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	977.5	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20z NRP 24L S	32.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	WEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	57.5	2006	1	1
1/1/2006	3441	 RASPBERRY	WEST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	12.5	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	12.5	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	11.25	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20Z NRP 24L	20	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	.591L NRP 24L	7.49	2006	1	1
1/1/2006	3440	 LEMON	WEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	302.5	2006	1	1
1/1/2006	3440	 LEMON	SOUTHEAST	FOOD SERVICE	BAR/TAVERN/LICENSED EST	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	30	2006	1	1
1/1/2006	3440	 LEMON	CANADA	HEALTHCARE	HEALTH / HOSPITAL	N56P	500ML 6P	.5L NRP 6P*	2.11	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	CLUBS	CASH + CARRY RETAIL	N20O	20Z/600ML	.591L NRP 24L	4.99	2006	1	1
1/1/2006	3440	 LEMON	CANADA	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	.591L NRP 24L *	39.96	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	17.5	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20z NRP 24L S	1757.5	2006	1	1
1/1/2006	3441	 RASPBERRY	MIDWEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	2601.64	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	12.68	2006	1	1
1/1/2006	3440	 LEMON	MIDWEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	150	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	52.83	2006	1	1
1/1/2006	3440	 LEMON	GREAT LAKES	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	65	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	SUPERS	SUPERMARKET	N20O	20Z/600ML	20z NRP 24L S	197.5	2006	1	1
1/1/2006	3441	 RASPBERRY	SOUTHEAST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	205	2006	1	1
1/1/2006	3440	 LEMON	CANADA	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	.591L NRP 24L *	62.45	2006	1	1
1/1/2006	3441	 RASPBERRY	CANADA	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	.591L NRP 24L *	99.92	2006	1	1
1/1/2006	3441	 RASPBERRY	NORTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	290	2006	1	1
1/1/2006	3554	 STRAWBERRY	SOUTHEAST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	40.52	2006	1	1
